,dependency_anomalies_16_http_2,dependency_anomalies_41_Waveform_3,dependency_anomalies_19_landsat_2,dependency_anomalies_43_WDBC_3,dependency_anomalies_33_skin_2,dependency_anomalies_14_glass_2,dependency_anomalies_4_breastw_3,dependency_anomalies_23_mammography_2,dependency_anomalies_16_http_3,dependency_anomalies_15_Hepatitis_2,dependency_anomalies_36_speech_3,dependency_anomalies_39_vertebral_3,dependency_anomalies_42_WBC_3,dependency_anomalies_15_Hepatitis_3,dependency_anomalies_32_shuttle_1,dependency_anomalies_44_Wilt_2,dependency_anomalies_41_Waveform_1,dependency_anomalies_34_smtp_1,dependency_anomalies_33_skin_1,dependency_anomalies_42_WBC_2,dependency_anomalies_10_cover_1,dependency_anomalies_1_ALOI_2,dependency_anomalies_23_mammography_3,dependency_anomalies_8_celeba_1,dependency_anomalies_28_pendigits_1,dependency_anomalies_12_fault_1,dependency_anomalies_46_WPBC_3,dependency_anomalies_43_WDBC_1,dependency_anomalies_19_landsat_1,dependency_anomalies_30_satellite_2,dependency_anomalies_36_speech_2,dependency_anomalies_39_vertebral_2,dependency_anomalies_8_celeba_2,dependency_anomalies_22_magic.gamma_1,dependency_anomalies_44_Wilt_3,dependency_anomalies_27_PageBlocks_3,dependency_anomalies_28_pendigits_3,dependency_anomalies_46_WPBC_2,dependency_anomalies_38_thyroid_1,dependency_anomalies_45_wine_3,dependency_anomalies_4_breastw_2,dependency_anomalies_38_thyroid_3,dependency_anomalies_29_Pima_3,dependency_anomalies_45_wine_2,dependency_anomalies_47_yeast_3,dependency_anomalies_18_Ionosphere_2,dependency_anomalies_7_Cardiotocography_3,dependency_anomalies_38_thyroid_2,dependency_anomalies_18_Ionosphere_1,dependency_anomalies_2_annthyroid_3,dependency_anomalies_25_musk_3,dependency_anomalies_33_skin_3,dependency_anomalies_5_campaign_1,dependency_anomalies_46_WPBC_1,dependency_anomalies_7_Cardiotocography_2,dependency_anomalies_14_glass_1,dependency_anomalies_6_cardio_2,dependency_anomalies_6_cardio_3,dependency_anomalies_25_musk_1,dependency_anomalies_32_shuttle_2,dependency_anomalies_47_yeast_2,dependency_anomalies_21_Lymphography_2,dependency_anomalies_13_fraud_3,dependency_anomalies_31_satimage-2_1,dependency_anomalies_29_Pima_2,dependency_anomalies_1_ALOI_3,dependency_anomalies_39_vertebral_1,dependency_anomalies_37_Stamps_3,dependency_anomalies_21_Lymphography_1,dependency_anomalies_2_annthyroid_2,dependency_anomalies_36_speech_1,dependency_anomalies_23_mammography_1,dependency_anomalies_4_breastw_1,dependency_anomalies_41_Waveform_2,dependency_anomalies_7_Cardiotocography_1,dependency_anomalies_43_WDBC_2,dependency_anomalies_19_landsat_3,dependency_anomalies_30_satellite_1,dependency_anomalies_37_Stamps_1,dependency_anomalies_29_Pima_1,dependency_anomalies_10_cover_3,dependency_anomalies_13_fraud_2,dependency_anomalies_11_donors_2,dependency_anomalies_40_vowels_3,dependency_anomalies_47_yeast_1,dependency_anomalies_18_Ionosphere_3,dependency_anomalies_30_satellite_3,dependency_anomalies_22_magic.gamma_3,dependency_anomalies_8_celeba_3,dependency_anomalies_31_satimage-2_3,dependency_anomalies_2_annthyroid_1,dependency_anomalies_44_Wilt_1,dependency_anomalies_20_letter_2,dependency_anomalies_14_glass_3,dependency_anomalies_35_SpamBase_2,dependency_anomalies_34_smtp_2,dependency_anomalies_20_letter_3,dependency_anomalies_45_wine_1,dependency_anomalies_25_musk_2,dependency_anomalies_6_cardio_1,dependency_anomalies_13_fraud_1,dependency_anomalies_40_vowels_2,dependency_anomalies_37_Stamps_2,dependency_anomalies_12_fault_2,dependency_anomalies_20_letter_1,dependency_anomalies_10_cover_2,dependency_anomalies_32_shuttle_3,dependency_anomalies_16_http_1,dependency_anomalies_15_Hepatitis_1,dependency_anomalies_34_smtp_3,dependency_anomalies_42_WBC_1,dependency_anomalies_22_magic.gamma_2,dependency_anomalies_40_vowels_1,dependency_anomalies_21_Lymphography_3,dependency_anomalies_12_fault_3,dependency_anomalies_31_satimage-2_2
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,0.999236276849642,,,,,0.774630021141649,,0.6081145584725538,,1.0,,,,,,,,,,,,0.9770883054892602,,,,,,,,,,,,0.6621479713603818,0.7805250596658712,0.9995226730310263,,,,,0.7298329355608593,0.7172932330827068,,0.7175217812197483,,0.7123473541383989,,,0.7517899761336515,1.0,0.764582338902148,,,,,,0.7576802507836992,,,,,,,,0.8672076372315036,,,,,,,,,,,0.9633412887828162,,,,0.8820047732696897,,,0.6763313609467456,,,0.9985680190930787,0.7957040572792363,1.0,1.0,,,,,,,0.6681614349775784,,,,,,,,,,0.7673508353221956,,,,,,,,0.9895048041389505,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,0.5,,,,,0.5993657505285412,,0.5,,0.5,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,0.5,0.5,,,,,0.5,0.5,,0.5,,0.5,,,0.5,0.5,0.5,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,0.5,,,,0.5,,,0.5,,,0.5,0.5,0.5,0.5,,,,,,,0.5,,,,,,,,,,0.5,,,,,,,,0.5,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,0.9995226730310263,,,,,0.8744186046511628,,0.8586157517899762,,1.0,,,,,,,,,,,,0.990453460620525,,,,,,,,,,,,0.9023389021479714,0.9948448687350835,1.0,,,,,0.9792840095465394,0.9304511278195489,,0.9463697967086157,,0.9966078697421981,,,0.9905489260143198,1.0,0.9600000000000001,,,,,,0.9993730407523511,,,,,,,,0.9964677804295943,,,,,,,,,,,0.9996181384248211,,,,0.9963723150357996,,,0.9814595660749508,,,0.998472553699284,0.9943675417661098,1.0,1.0,,,,,,,0.9994618834080717,,,,,,,,,,0.9648687350835322,,,,,,,,0.9994087213599409,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,0.9992581495890318,,,,,0.9288648320065794,,0.46459088294097206,,1.0,,,,,,,,,,,,0.9930501648999492,,,,,,,,,,,,0.9533167389112617,0.995180022898024,0.9983381274884513,,,,,0.9913415849761622,0.9785777884561027,,0.9763431166472525,,0.9916131075227047,,,0.9933058025415668,1.0,0.9531016569739293,,,,,,0.9992163009404389,,,,,,,,0.9956753493087872,,,,,,,,,,,0.9966284083594876,,,,0.9963529485477981,,,0.9903675952833895,,,0.9990423841285935,0.9978858630333617,1.0,1.0,,,,,,,1.0,,,,,,,,,,0.9920529046883989,,,,,,,,0.9941762550058478,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,0.5167657916324856,,0.9980392156862745,,,,,0.5708825573314802,,0.7323062108810784,0.6655555555555556,0.3328025477707007,0.5675675675675675,,,,,,,,,0.680655737704918,,,,0.7410714285714286,,,,,,,,0.35497866287339974,0.4826191429715659,0.7136997538966365,,,0.3315789473684211,,0.6759493670886076,0.7374798061389337,,0.7145817344589409,,0.5776405188387894,,,0.4648471615720524,0.3699167074963253,0.48541810642709055,,,,,,0.9123287671232877,,,,,,,,0.9222387320455671,,0.8654618473895582,,,,,,,,,0.6771362586605081,,,,0.48135206988226364,,,,,0.47804878048780497,0.8317307692307692,0.6867056530214425,0.9135319980459209,0.3991860465116279,,,,0.42273730684326705,,,0.7242869490060502,,,,,,,,,,0.586140089418778,,,,,,,,0.875783888084901,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,0.6312551271534044,,0.5549019607843138,,,,,0.28947185545517723,,0.4841116995666827,0.24888888888888883,0.5127388535031847,0.7027027027027026,,,,,,,,,0.6485610200364299,,,,0.59375,,,,,,,,0.5313655761024182,0.3595514617541049,0.7831009023789992,,,0.3921052631578947,,0.6584448462929475,0.39036569246585406,,0.7814274750575595,,0.5415688696726375,,,0.541193595342067,0.7322390984811368,0.5,,,,,,0.5525114155251142,,,,,,,,0.5044576523031203,,0.5337349397590361,,,,,,,,,0.6058660508083141,,,,0.7763767565514622,,,,,0.5336585365853659,0.4852884615384615,0.5760233918128654,0.4344569288389513,0.8041860465116278,,,,0.2505518763796909,,,0.5630942091616249,,,,,,,,,,0.6772727272727274,,,,,,,,0.3398456343463579,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,0.9981542247744053,,,,,,,0.5,,1.0,,,,,,,,,,,,0.4958105646630237,,,,,,,,,,,,0.5,0.5,0.9928630024610337,,,,,0.5,0.7833749449258335,,0.7870299309286263,,0.5,,,0.5,1.0,0.5,,,,,,0.9993150684931507,,,,,,,,0.995789995047053,,,,,,,,,,,0.9973210161662818,,,,0.5,,,,,,0.9975,0.4038986354775828,1.0,0.9995348837209302,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,0.99831162566329,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,0.9995226730310263,,,,,0.9974630021141648,,0.9185680190930788,,1.0,,,,,,,,,,,,0.9986634844868735,,,,,,,,,,,,0.8839140811455847,0.9997136038186157,1.0,,,,,0.9913126491646778,0.9793233082706767,,0.7010648596321394,,0.9899592944369063,,,0.9988544152744631,1.0,0.9931264916467781,,,,,,0.9990595611285267,,,,,,,,0.999236276849642,,,,,,,,,,,1.0,,,,0.9985680190930787,,,0.916370808678501,,,1.0,0.9981861575178997,1.0,1.0,,,,,,,1.0,,,,,,,,,,0.9998090692124105,,,,,,,,0.9998521803399852,
