,dependency_anomalies_16_http_2,dependency_anomalies_41_Waveform_3,dependency_anomalies_19_landsat_2,dependency_anomalies_43_WDBC_3,dependency_anomalies_33_skin_2,dependency_anomalies_14_glass_2,dependency_anomalies_4_breastw_3,dependency_anomalies_23_mammography_2,dependency_anomalies_16_http_3,dependency_anomalies_15_Hepatitis_2,dependency_anomalies_36_speech_3,dependency_anomalies_39_vertebral_3,dependency_anomalies_42_WBC_3,dependency_anomalies_15_Hepatitis_3,dependency_anomalies_32_shuttle_1,dependency_anomalies_44_Wilt_2,dependency_anomalies_41_Waveform_1,dependency_anomalies_34_smtp_1,dependency_anomalies_33_skin_1,dependency_anomalies_42_WBC_2,dependency_anomalies_10_cover_1,dependency_anomalies_1_ALOI_2,dependency_anomalies_23_mammography_3,dependency_anomalies_8_celeba_1,dependency_anomalies_28_pendigits_1,dependency_anomalies_12_fault_1,dependency_anomalies_46_WPBC_3,dependency_anomalies_43_WDBC_1,dependency_anomalies_19_landsat_1,dependency_anomalies_30_satellite_2,dependency_anomalies_36_speech_2,dependency_anomalies_39_vertebral_2,dependency_anomalies_8_celeba_2,dependency_anomalies_22_magic.gamma_1,dependency_anomalies_44_Wilt_3,dependency_anomalies_27_PageBlocks_3,dependency_anomalies_28_pendigits_3,dependency_anomalies_46_WPBC_2,dependency_anomalies_38_thyroid_1,dependency_anomalies_45_wine_3,dependency_anomalies_4_breastw_2,dependency_anomalies_38_thyroid_3,dependency_anomalies_29_Pima_3,dependency_anomalies_45_wine_2,dependency_anomalies_47_yeast_3,dependency_anomalies_18_Ionosphere_2,dependency_anomalies_7_Cardiotocography_3,dependency_anomalies_38_thyroid_2,dependency_anomalies_18_Ionosphere_1,dependency_anomalies_2_annthyroid_3,dependency_anomalies_25_musk_3,dependency_anomalies_33_skin_3,dependency_anomalies_5_campaign_1,dependency_anomalies_46_WPBC_1,dependency_anomalies_7_Cardiotocography_2,dependency_anomalies_14_glass_1,dependency_anomalies_6_cardio_2,dependency_anomalies_6_cardio_3,dependency_anomalies_25_musk_1,dependency_anomalies_32_shuttle_2,dependency_anomalies_47_yeast_2,dependency_anomalies_21_Lymphography_2,dependency_anomalies_13_fraud_3,dependency_anomalies_31_satimage-2_1,dependency_anomalies_29_Pima_2,dependency_anomalies_1_ALOI_3,dependency_anomalies_39_vertebral_1,dependency_anomalies_37_Stamps_3,dependency_anomalies_21_Lymphography_1,dependency_anomalies_2_annthyroid_2,dependency_anomalies_36_speech_1,dependency_anomalies_23_mammography_1,dependency_anomalies_4_breastw_1,dependency_anomalies_41_Waveform_2,dependency_anomalies_7_Cardiotocography_1,dependency_anomalies_43_WDBC_2,dependency_anomalies_19_landsat_3,dependency_anomalies_30_satellite_1,dependency_anomalies_37_Stamps_1,dependency_anomalies_29_Pima_1,dependency_anomalies_10_cover_3,dependency_anomalies_13_fraud_2,dependency_anomalies_11_donors_2,dependency_anomalies_40_vowels_3,dependency_anomalies_47_yeast_1,dependency_anomalies_18_Ionosphere_3,dependency_anomalies_30_satellite_3,dependency_anomalies_22_magic.gamma_3,dependency_anomalies_8_celeba_3,dependency_anomalies_31_satimage-2_3,dependency_anomalies_2_annthyroid_1,dependency_anomalies_44_Wilt_1,dependency_anomalies_20_letter_2,dependency_anomalies_14_glass_3,dependency_anomalies_35_SpamBase_2,dependency_anomalies_34_smtp_2,dependency_anomalies_20_letter_3,dependency_anomalies_45_wine_1,dependency_anomalies_25_musk_2,dependency_anomalies_6_cardio_1,dependency_anomalies_13_fraud_1,dependency_anomalies_40_vowels_2,dependency_anomalies_37_Stamps_2,dependency_anomalies_12_fault_2,dependency_anomalies_20_letter_1,dependency_anomalies_10_cover_2,dependency_anomalies_32_shuttle_3,dependency_anomalies_16_http_1,dependency_anomalies_15_Hepatitis_1,dependency_anomalies_34_smtp_3,dependency_anomalies_42_WBC_1,dependency_anomalies_22_magic.gamma_2,dependency_anomalies_40_vowels_1,dependency_anomalies_21_Lymphography_3,dependency_anomalies_12_fault_3,dependency_anomalies_31_satimage-2_2
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,0.048066058396773255,,,,,0.07707105442082485,,,,0.01336529086528797,,,,,,,,,,,,0.06570200152089567,,,,,,,,,,,,0.014351977385539852,0.020641546158830893,0.554199464456579,,,,,0.011239912763878191,0.04440520902264996,,0.030296533942867403,,0.01667124175767292,,,0.02196524013285979,0.7181096702288653,0.01070234569438944,,,,,,0.019793202790823323,,,,,,,,0.01996052617528574,,,,,,,,,,,0.010028430533091827,,,,,,,0.022331089115277834,,,0.011715503246851515,0.011564982674561719,0.009086892232260821,0.012078932667569833,,,,,,,0.024251813328120396,,,,,,,,,,0.013709470893401686,,,,,,,,0.03181993092863013,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,0.9681208041161814,,,,,0.7510651743586647,,,,0.9931261210840383,,,,,,,,,,,,0.8416250167960854,,,,,,,,,,,,0.6675686573211725,0.7122875898794983,0.9734912562378791,,,,,0.6234265193439317,0.555481963232353,,0.7543690282473523,,0.8549675724295018,,,0.6733911522171319,0.9963688976884639,0.673103621711226,,,,,,0.9512859869503196,,,,,,,,0.9432643617301973,,,,,,,,,,,0.9460318389737509,,,,,,,0.8869387481465503,,,0.9098524525802032,0.7425837972347803,0.9885837944472204,0.9998843419837651,,,,,,,0.9646944286254392,,,,,,,,,,0.7529503295176283,,,,,,,,0.8553795068533029,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,0.5,,,,,0.5010940919037199,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,0.5,0.5,,,,,0.5,0.5,,0.5,,0.5,,,0.5,0.5,0.5,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,0.5,,,,,,,0.5,,,0.5,0.5,0.5,0.5,,,,,,,0.5,,,,,,,,,,0.5,,,,,,,,0.5,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,0.9414225409523397,,,,,0.2743935071309648,,,,0.7488943427554782,,,,,,,,,,,,0.1497871280788317,,,,,,,,,,,,0.03472322329913969,0.2810039884911425,0.9582406585502563,,,,,0.10473968610644807,0.1713916850312902,,0.1051980638416646,,0.23979925871061342,,,0.07624471025746163,1.0000000000000002,0.038530154237620004,,,,,,0.6158265305896972,,,,,,,,0.2753780810376709,,,,,,,,,,,0.6132230414192504,,,,,,,0.4824489923554541,,,0.249495154213785,0.23305900650362052,1.0000000000000002,1.0000000000000002,,,,,,,0.7902292348647848,,,,,,,,,,0.08084097555862849,,,,,,,,0.6001692718927374,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,0.8750007559550672,,,,,0.7061672229087637,,,,0.9306873289218838,,,,,,,,,,,,0.6260719677908634,,,,,,,,,,,,0.6558013346996808,0.4693155998945082,0.8095829899229096,,,,,0.6594319343838069,0.541522667110116,,0.7463524110162323,,0.7915524933077183,,,0.6465333411886456,0.7852639900692098,0.6455009283986843,,,,,,0.849881654745803,,,,,,,,0.8697987950507804,,,,,,,,,,,0.8505364717484463,,,,,,,0.8027770504871279,,,0.8739201518581898,0.6983060313297369,0.8368990956320882,0.8765650867947165,,,,,,,0.740995748230286,,,,,,,,,,0.5497246880508732,,,,,,,,0.8305815254843762,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,0.9849150388007503,,,,,0.8754656018504599,,,,0.9936674757369045,,,,,,,,,,,,0.9332693893554166,,,,,,,,,,,,0.8135004493621675,0.9208954539358614,0.9856176416093269,,,,,0.8417691837404782,0.8377014094101036,,0.8154412760564709,,0.9638462572162085,,,0.9010636051513952,0.996118573870383,0.7641138133670582,,,,,,0.9687313897843989,,,,,,,,0.9757888654041031,,,,,,,,,,,0.9431615609776751,,,,,,,0.9838086271526408,,,0.8085666283273849,0.9191809738965356,0.9768976487684098,0.9960691521183851,,,,,,,0.972983782797211,,,,,,,,,,0.6952554972070317,,,,,,,,0.9362358773088704,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,0.045285993227376295,,,,,0.1646036408648216,,,,0.6352058115603008,0.09119714789908687,,,,,,,,,,,0.03907876135735709,,,,0.18467778509253163,,,,,,,,0.11418656077146325,0.034642355400404126,0.0678820121956244,,,,,0.07461516324031521,0.06899350939263882,,0.07984644101047055,,0.07366252316478619,,,0.04263871365015702,0.23791229852347548,0.03626972805820412,,,,,,0.12526994625799398,,,,,,,,0.1017358441337923,,0.48729893639651156,,,,,,,,,0.04593027736401068,,,,,,,0.07432064520426965,,0.28973575520861405,0.033685997786418176,0.01193306618153472,0.18671749283835956,0.09524912167009358,,,,,,,0.4800719315283859,,,,,,,,,,0.24355643036910177,,,,,,,,0.05301242026824804,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,0.04008800966059571,,,,,0.10766860069150147,,,,0.024682338454088102,0.08735279794470803,,,,,,,,,,,0.059660750833183805,,,,0.07098111501248078,,,,,,,,0.052201704545454544,0.019557550532794885,0.03552108310339318,,,,,0.03180070098098477,0.12550015421863434,,0.04342953660188095,,0.012355031433433618,,,0.05773995596273079,0.00763583695743122,0.050853643559445966,,,,,,0.02593340513045927,,,,,,,,0.05472134319548192,,0.1832085279756877,,,,,,,,,0.048250331093351334,,,,,,,0.12537232027256892,,0.12499126456049617,0.012161282578250717,0.011392813521204598,0.006788772540452969,0.03129389717428766,,,,,,,0.02225415183137759,,,,,,,,,,0.06772760917838638,,,,,,,,0.04440320653884025,
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,0.01653072012676568,,,,,0.2057118980898486,,,,0.6804617120301877,,,,,,,,,,,,0.04300041233183058,,,,,,,,,,,,0.052201704545454544,0.02473075388911049,0.028327211454018387,,,,,0.01820778293466619,0.07343669280433958,,0.03885483228135315,,0.012313873701639855,,,0.045099431818181816,0.9391555204055205,0.037451872593629684,,,,,,0.02862339555079476,,,,,,,,0.006423258995233107,,,,,,,,,,,0.015151515151515152,,,,,,,0.03966332413790463,,,0.14280944545414032,0.012033694344163659,0.6294849316986729,0.012477120459875143,,,,,,,0.4940272389845131,,,,,,,,,,0.06772760917838638,,,,,,,,0.01935483870967742,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,0.9647904924452915,,,,,0.537215040658908,,,,0.7373091837865111,,,,,,,,,,,,0.4265634612880101,,,,,,,,,,,,0.1894072637738872,0.7496395534679625,1.0000000000000002,,,,,0.1215164414274974,0.5468722252860355,,0.5207301622230971,,0.9342796838094826,,,0.2541105003284664,0.7725580350554608,0.22296058199598456,,,,,,0.9539775575301891,,,,,,,,0.9648441653375865,,,,,,,,,,,0.8243288828030209,,,,,,,0.6489235331369199,,,0.7550228112162582,0.5359574504482201,0.9345648387560153,1.0000000000000002,,,,,,,0.2955770569737964,,,,,,,,,,0.5662126825329381,,,,,,,,0.9836435144233133,
