,dependency_anomalies_16_http_2,dependency_anomalies_41_Waveform_3,dependency_anomalies_19_landsat_2,dependency_anomalies_43_WDBC_3,dependency_anomalies_33_skin_2,dependency_anomalies_14_glass_2,dependency_anomalies_4_breastw_3,dependency_anomalies_23_mammography_2,dependency_anomalies_16_http_3,dependency_anomalies_15_Hepatitis_2,dependency_anomalies_36_speech_3,dependency_anomalies_39_vertebral_3,dependency_anomalies_42_WBC_3,dependency_anomalies_15_Hepatitis_3,dependency_anomalies_32_shuttle_1,dependency_anomalies_44_Wilt_2,dependency_anomalies_41_Waveform_1,dependency_anomalies_34_smtp_1,dependency_anomalies_33_skin_1,dependency_anomalies_42_WBC_2,dependency_anomalies_10_cover_1,dependency_anomalies_1_ALOI_2,dependency_anomalies_23_mammography_3,dependency_anomalies_8_celeba_1,dependency_anomalies_28_pendigits_1,dependency_anomalies_12_fault_1,dependency_anomalies_46_WPBC_3,dependency_anomalies_43_WDBC_1,dependency_anomalies_19_landsat_1,dependency_anomalies_30_satellite_2,dependency_anomalies_36_speech_2,dependency_anomalies_39_vertebral_2,dependency_anomalies_8_celeba_2,dependency_anomalies_22_magic.gamma_1,dependency_anomalies_44_Wilt_3,dependency_anomalies_27_PageBlocks_3,dependency_anomalies_28_pendigits_3,dependency_anomalies_46_WPBC_2,dependency_anomalies_38_thyroid_1,dependency_anomalies_45_wine_3,dependency_anomalies_4_breastw_2,dependency_anomalies_38_thyroid_3,dependency_anomalies_29_Pima_3,dependency_anomalies_45_wine_2,dependency_anomalies_47_yeast_3,dependency_anomalies_18_Ionosphere_2,dependency_anomalies_7_Cardiotocography_3,dependency_anomalies_38_thyroid_2,dependency_anomalies_18_Ionosphere_1,dependency_anomalies_2_annthyroid_3,dependency_anomalies_25_musk_3,dependency_anomalies_33_skin_3,dependency_anomalies_5_campaign_1,dependency_anomalies_46_WPBC_1,dependency_anomalies_7_Cardiotocography_2,dependency_anomalies_14_glass_1,dependency_anomalies_6_cardio_2,dependency_anomalies_6_cardio_3,dependency_anomalies_25_musk_1,dependency_anomalies_32_shuttle_2,dependency_anomalies_47_yeast_2,dependency_anomalies_21_Lymphography_2,dependency_anomalies_13_fraud_3,dependency_anomalies_31_satimage-2_1,dependency_anomalies_29_Pima_2,dependency_anomalies_1_ALOI_3,dependency_anomalies_39_vertebral_1,dependency_anomalies_37_Stamps_3,dependency_anomalies_21_Lymphography_1,dependency_anomalies_2_annthyroid_2,dependency_anomalies_36_speech_1,dependency_anomalies_23_mammography_1,dependency_anomalies_4_breastw_1,dependency_anomalies_41_Waveform_2,dependency_anomalies_7_Cardiotocography_1,dependency_anomalies_43_WDBC_2,dependency_anomalies_19_landsat_3,dependency_anomalies_30_satellite_1,dependency_anomalies_37_Stamps_1,dependency_anomalies_29_Pima_1,dependency_anomalies_10_cover_3,dependency_anomalies_13_fraud_2,dependency_anomalies_11_donors_2,dependency_anomalies_40_vowels_3,dependency_anomalies_47_yeast_1,dependency_anomalies_18_Ionosphere_3,dependency_anomalies_30_satellite_3,dependency_anomalies_22_magic.gamma_3,dependency_anomalies_8_celeba_3,dependency_anomalies_31_satimage-2_3,dependency_anomalies_2_annthyroid_1,dependency_anomalies_44_Wilt_1,dependency_anomalies_20_letter_2,dependency_anomalies_14_glass_3,dependency_anomalies_35_SpamBase_2,dependency_anomalies_34_smtp_2,dependency_anomalies_20_letter_3,dependency_anomalies_45_wine_1,dependency_anomalies_25_musk_2,dependency_anomalies_6_cardio_1,dependency_anomalies_13_fraud_1,dependency_anomalies_40_vowels_2,dependency_anomalies_37_Stamps_2,dependency_anomalies_12_fault_2,dependency_anomalies_20_letter_1,dependency_anomalies_10_cover_2,dependency_anomalies_32_shuttle_3,dependency_anomalies_16_http_1,dependency_anomalies_15_Hepatitis_1,dependency_anomalies_34_smtp_3,dependency_anomalies_42_WBC_1,dependency_anomalies_22_magic.gamma_2,dependency_anomalies_40_vowels_1,dependency_anomalies_21_Lymphography_3,dependency_anomalies_12_fault_3,dependency_anomalies_31_satimage-2_2
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.004606686730689256,,0.9428571428571428,,0.012031293449214584,,,0.03393010369295626,,,,,,,,0.20740580619960522,,,,,,0.135993265993266,,,,,,,,0.0030559191487090787,1.0,,1.0,,,,,,,,0.04995765136239237,,,,,,,0.02274785757750479,,,,,,,0.045177045177045176,,0.00992187401744607,,,0.05784728605570365,0.011816521864061817,,,,0.01768154924865841,,,,,0.012415295720520587,,,,1.0,,,,,,,,,0.006237751186333236,,,,,,,,,,0.007644340296401484,,,,,,1.0,,,0.057153220740286295,,0.022290933561938283,,0.4547619047619047,,,,,,0.005896047003419399,,,,1.0
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5,,0.5,,0.5,,,0.5,,,,,,,,0.5,,,,,,0.5,,,,,,,,0.5,0.5,,0.5,,,,,,,,0.5152505446623094,,,,,,,0.5,,,,,,,0.5,,0.5,,,0.5,0.5,,,,0.5,,,,,0.5,,,,0.5,,,,,,,,,0.5,,,,,,,,,,0.5,,,,,,0.5,,,0.5,,0.5,,0.5,,,,,,0.5,,,,0.5
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.007522585226231941,,0.81,,0.041804399813329673,,,0.1844172814593342,,,,,,,,0.2146909108882133,,,,,,0.371031746031746,,,,,,,,0.885,1.0,,0.8766666666666667,,,,,,,,0.20195885695325785,,,,,,,0.3501234567901234,,,,,,,0.5628571428571428,,0.5628571428571428,,,0.07121636533401239,0.056783406928012044,,,,0.13483886483886484,,,,,0.017211060100878407,,,,1.0,,,,,,,,,0.8111111111111111,,,,,,,,,,0.46928571428571425,,,,,,1.0,,,0.33133116883116887,,1.0,,0.7266666666666666,,,,,,0.31965811965811963,,,,1.0
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.631406736101322,,0.9990975973120864,,0.9136574365311843,,,0.9478751419797757,,,,,,,,0.8480832132132355,,,,,,0.9908953242042218,,,,,,,,0.9909563812342039,1.0,,0.999652482724924,,,,,,,,0.9490065088112997,,,,,,,0.9663100676368499,,,,,,,0.9955752373442054,,0.9955626297152907,,,0.9721718362953605,0.9374659854654062,,,,0.971754544922145,,,,,0.9268938537012312,,,,0.9998576306426458,,,,,,,,,0.9996865579883203,,,,,,,,,,0.991585053787134,,,,,,1.0,,,0.9910150505061168,,0.9878909735921838,,0.9997110651793504,,,,,,0.9740173194038373,,,,1.0
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.0016041580445448123,,0.2785223794159014,,0.006742083382094345,0.08900913091624187,,0.0036843314884329728,,0.31382743905429933,,,,,,0.003009846769084327,,,,0.03819078545214649,,0.014287814935367748,,,,,,,,0.007336009000637347,,0.14540277903914267,0.0036900369003690036,,,,,0.034629894069350596,,,0.0968775334977472,,,0.07158362586616202,,0.11919345700470603,,0.0029626846759310136,,,,,,,0.042132925897631776,,0.02052274351035961,,,0.002617658313357578,0.06368451226431134,,,,0.09378933925628247,,,,,0.0020160094117127976,,,,0.0026246719160104987,,0.16353521956970235,,,,,,,0.0041029098287483756,,,,,,,,,,0.2868535147429755,,,,,,0.04270368934548039,,,0.0208628909964978,0.03320946317348092,0.016768623288017467,,0.001401673508833023,,,,,,0.0016798114505359692,,,,0.004017238763840487
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.006885965888459803,,0.0014825985564393257,,0.0039418510085298,0.04202342684589908,,0.0036410200366934534,,0.08548913043478261,,,,,,0.0014295925661186562,,,,0.041046153245498304,,0.009111501217603107,,,,,,,,0.0014125400972956896,,0.14790629035233352,0.0007616146230007616,,,,,0.11519944789510006,,,0.056341841017921904,,,0.06452453371669789,,0.038607189000252035,,0.004266638839122626,,,,,,,0.01338225359944599,,0.006937603199350851,,,0.0015971333770191697,0.03842559802753939,,,,0.026343754780410924,,,,,0.010812676844052122,,,,0.0005263157894736842,,0.15430035650623883,,,,,,,0.002187976253700425,,,,,,,,,,0.016075077872351136,,,,,,0.00212790010927334,,,0.017280395039256765,0.040550700597429566,0.00389845671231132,,0.004969801634971764,,,,,,0.011769544001410025,,,,0.0044110670084606925
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.0017211703958691911,,1.0,,0.0015622678849741794,,,0.0017587055926837848,,,,,,,,0.0014295925661186562,,,,,,0.8303571428571428,,,,,,,,1.0,,,1.0,,,,,,,,0.20300071998579736,,,,,,,0.0017761989342806395,,,,,,,0.27146853146853145,,0.46944444444444444,,,0.12051895072315676,0.04294566418111859,,,,0.024253512179720917,,,,,0.0018375597206909224,,,,1.0,,1.0,,,,,,,0.02214384543082313,,,,,,,,,,0.6791666666666667,,,,,,1.0,,,0.11822169059011164,,0.41111111111111115,,0.045063968105205215,,,,,,0.0019011406844106464,,,,1.0
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.018796984868416505,,0.6683333333333333,,0.17356310552500653,,,0.925,,,,,,,,0.7476190476190476,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,0.6726190476190477,,,,,,,0.9428571428571428,,,,,,,0.5961904761904762,,0.71,,,0.35788922634271103,0.055080308604533834,,,,0.2421052631578947,,,,,0.07561528426778735,,,,1.0,,,,,,,,,0.03891849560093807,,,,,,,,,,0.525952380952381,,,,,,1.0,,,0.5961904761904762,,1.0,,0.4755555555555555,,,,,,1.0,,,,1.0
