,dependency_anomalies_16_http_2,dependency_anomalies_41_Waveform_3,dependency_anomalies_19_landsat_2,dependency_anomalies_43_WDBC_3,dependency_anomalies_33_skin_2,dependency_anomalies_14_glass_2,dependency_anomalies_4_breastw_3,dependency_anomalies_23_mammography_2,dependency_anomalies_16_http_3,dependency_anomalies_15_Hepatitis_2,dependency_anomalies_36_speech_3,dependency_anomalies_39_vertebral_3,dependency_anomalies_42_WBC_3,dependency_anomalies_15_Hepatitis_3,dependency_anomalies_32_shuttle_1,dependency_anomalies_44_Wilt_2,dependency_anomalies_41_Waveform_1,dependency_anomalies_34_smtp_1,dependency_anomalies_33_skin_1,dependency_anomalies_42_WBC_2,dependency_anomalies_10_cover_1,dependency_anomalies_1_ALOI_2,dependency_anomalies_23_mammography_3,dependency_anomalies_8_celeba_1,dependency_anomalies_28_pendigits_1,dependency_anomalies_12_fault_1,dependency_anomalies_46_WPBC_3,dependency_anomalies_43_WDBC_1,dependency_anomalies_19_landsat_1,dependency_anomalies_30_satellite_2,dependency_anomalies_36_speech_2,dependency_anomalies_39_vertebral_2,dependency_anomalies_8_celeba_2,dependency_anomalies_22_magic.gamma_1,dependency_anomalies_44_Wilt_3,dependency_anomalies_27_PageBlocks_3,dependency_anomalies_28_pendigits_3,dependency_anomalies_46_WPBC_2,dependency_anomalies_38_thyroid_1,dependency_anomalies_45_wine_3,dependency_anomalies_4_breastw_2,dependency_anomalies_38_thyroid_3,dependency_anomalies_29_Pima_3,dependency_anomalies_45_wine_2,dependency_anomalies_47_yeast_3,dependency_anomalies_18_Ionosphere_2,dependency_anomalies_7_Cardiotocography_3,dependency_anomalies_38_thyroid_2,dependency_anomalies_18_Ionosphere_1,dependency_anomalies_2_annthyroid_3,dependency_anomalies_25_musk_3,dependency_anomalies_33_skin_3,dependency_anomalies_5_campaign_1,dependency_anomalies_46_WPBC_1,dependency_anomalies_7_Cardiotocography_2,dependency_anomalies_14_glass_1,dependency_anomalies_6_cardio_2,dependency_anomalies_6_cardio_3,dependency_anomalies_25_musk_1,dependency_anomalies_32_shuttle_2,dependency_anomalies_47_yeast_2,dependency_anomalies_21_Lymphography_2,dependency_anomalies_13_fraud_3,dependency_anomalies_31_satimage-2_1,dependency_anomalies_29_Pima_2,dependency_anomalies_1_ALOI_3,dependency_anomalies_39_vertebral_1,dependency_anomalies_37_Stamps_3,dependency_anomalies_21_Lymphography_1,dependency_anomalies_2_annthyroid_2,dependency_anomalies_36_speech_1,dependency_anomalies_23_mammography_1,dependency_anomalies_4_breastw_1,dependency_anomalies_41_Waveform_2,dependency_anomalies_7_Cardiotocography_1,dependency_anomalies_43_WDBC_2,dependency_anomalies_19_landsat_3,dependency_anomalies_30_satellite_1,dependency_anomalies_37_Stamps_1,dependency_anomalies_29_Pima_1,dependency_anomalies_10_cover_3,dependency_anomalies_13_fraud_2,dependency_anomalies_11_donors_2,dependency_anomalies_40_vowels_3,dependency_anomalies_47_yeast_1,dependency_anomalies_18_Ionosphere_3,dependency_anomalies_30_satellite_3,dependency_anomalies_22_magic.gamma_3,dependency_anomalies_8_celeba_3,dependency_anomalies_31_satimage-2_3,dependency_anomalies_2_annthyroid_1,dependency_anomalies_44_Wilt_1,dependency_anomalies_20_letter_2,dependency_anomalies_14_glass_3,dependency_anomalies_35_SpamBase_2,dependency_anomalies_34_smtp_2,dependency_anomalies_20_letter_3,dependency_anomalies_45_wine_1,dependency_anomalies_25_musk_2,dependency_anomalies_6_cardio_1,dependency_anomalies_13_fraud_1,dependency_anomalies_40_vowels_2,dependency_anomalies_37_Stamps_2,dependency_anomalies_12_fault_2,dependency_anomalies_20_letter_1,dependency_anomalies_10_cover_2,dependency_anomalies_32_shuttle_3,dependency_anomalies_16_http_1,dependency_anomalies_15_Hepatitis_1,dependency_anomalies_34_smtp_3,dependency_anomalies_42_WBC_1,dependency_anomalies_22_magic.gamma_2,dependency_anomalies_40_vowels_1,dependency_anomalies_21_Lymphography_3,dependency_anomalies_12_fault_3,dependency_anomalies_31_satimage-2_2
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.9453125,,0.6402884615384615,,,0.681298076923077,,,,,,,,0.5973557692307693,,,,,,0.8210336538461538,,,,,,,,0.5226442307692307,0.5581009615384616,,0.47896634615384615,,,,,,,,0.695414847161572,,,,,,,0.5683413461538462,,,,,,,0.6289924605894448,,0.6615781126090404,,,0.5965865384615384,0.5087426326129666,,,,0.5813346228239845,,,,,0.5699278846153846,,,,0.6133653846153847,,,,,,,,,0.5721394230769231,,,,,,,,,,0.6230454545454546,,,,,,0.9988461538461538,,,0.5818318318318318,,0.6979446935724962,,0.6213221153846153,,,,,,0.6839903846153845,,,,0.5719711538461539
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.983793685281065,,0.6913147189349113,,,0.798230399408284,,,,,,,,0.640155325443787,,,,,,0.9689302884615385,,,,,,,,0.9653811482988166,0.9989626479289941,,0.9953037167159764,,,,,,,,0.6642083484296639,,,,,,,0.6932930380917159,,,,,,,0.9395992166040849,,0.9592263733388842,,,0.7462876756656804,0.669780879338894,,,,0.7890148865086105,,,,,0.6870795580621302,,,,0.9444963480029587,,,,,,,,,0.9131511187130177,,,,,,,,,,0.9889826446280992,,,,,,0.9978631194526627,,,0.9240912584255927,,0.9197584239913666,,0.7563976978550296,,,,,,0.8344137157914202,,,,0.9990449334319527
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.5,,0.5,,,0.5,,,,,,,,0.5,,,,,,0.5,,,,,,,,0.5,0.5,,0.5,,,,,,,,0.5185589519650655,,,,,,,0.5,,,,,,,0.5,,0.5,,,0.5,0.5,,,,0.5,,,,,0.5,,,,0.5,,,,,,,,,0.5,,,,,,,,,,0.5,,,,,,0.5,,,0.5,,0.5,,0.5,,,,,,0.5,,,,0.5
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.9941826923076923,,0.8223557692307693,,,0.9552403846153845,,,,,,,,0.7844471153846153,,,,,,0.9921875,,,,,,,,0.9974759615384616,0.9993269230769231,,0.9999759615384616,,,,,,,,0.734061135371179,,,,,,,0.8527163461538462,,,,,,,0.9883481836874571,,0.9937747819191118,,,0.8911538461538462,0.7945972495088408,,,,0.8342359767891683,,,,,0.8275240384615384,,,,0.9977884615384616,,,,,,,,,0.9858173076923077,,,,,,,,,,0.9946818181818182,,,,,,1.0,,,0.9665165165165166,,0.9917040358744394,,0.9975240384615385,,,,,,0.9545192307692307,,,,1.0
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.9301123335798815,,0.6577812962278108,,,0.6618888683431953,,,,,,,,0.6267797707100592,,,,,,0.872913276627219,,,,,,,,0.834512990014793,0.7836420580621302,,0.8712135955991126,,,,,,,,0.6446721077019889,,,,,,,0.6844433015902367,,,,,,,0.835906836205143,,0.8714726740920974,,,0.6360735253328403,0.591193487750935,,,,0.6900658089184366,,,,,0.6662728827662722,,,,0.7897441290680474,,,,,,,,,0.6620005085059171,,,,,,,,,,0.7877553719008265,,,,,,0.8394188008505917,,,0.7531174818462106,,0.7952117141573998,,0.6379516457100591,,,,,,0.7460953679733728,,,,0.8649245330991124
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.9845830251479291,,0.7935761834319528,,,0.9582354844674557,,,,,,,,0.7697986778846153,,,,,,0.9920238535502959,,,,,,,,0.9604793823964498,0.9971576830621303,,0.9937650240384616,,,,,,,,0.8563766899944699,,,,,,,0.9016554178994083,,,,,,,0.981773220130212,,0.9805178348062821,,,0.8735734097633137,0.8035971375747353,,,,0.9187957603941799,,,,,0.8070025887573965,,,,0.992953263683432,,,,,,,,,0.9699191013313608,,,,,,,,,,0.989090909090909,,,,,,0.9978448594674556,,,0.9466142819496173,,0.9883797962735806,,0.9827785225591716,,,,,,0.9318174463757397,,,,0.9995495099852071
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.9052412911473314,,0.5878064219389684,,,0.6165408978968301,,,,,,,,0.721607023690357,,,,,,0.7648913586413586,,,,,,,,0.8480448142709522,0.9714734950584007,0.6171057380007217,0.8134158415841585,,,,,0.4313443565780015,,,0.740819084552559,,,,,0.5513285024154589,,0.5223072161301733,,,,,,,0.62575,,0.7078208572625768,,,0.6220409947318778,0.5988767518549052,,,,0.6809950248756218,,,,,0.6044420844472114,,,,0.7808514173248472,,,,,,,,,0.7284906726964387,,,,,,,,,,0.9091479820627804,,,,,,0.9258268665712349,,,0.775202361334951,0.5615540998418794,0.5412196914033799,,0.5802751053940115,,,,,,0.4301781336259365,,,,0.952106359122217
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.6351184769209697,,0.5864778155753195,,,0.5639629673527978,,,,,,,,0.6342644728061395,,,,,,0.41864385614385613,,,,,,,,0.6824024220010514,0.6196609993779805,0.44713099963911945,0.46403465346534656,,,,,0.6829618979151689,,,0.5052294494388625,,,,,0.6092995169082125,,0.7002210824195261,,,,,,,0.6578472222222221,,0.6175839885632595,,,0.6247325680369918,0.5994177658697445,,,,0.4756218905472638,,,,,0.5934444464789248,,,,0.7782634256064207,,,,,,,,,0.5317905596382136,,,,,,,,,,0.5397309417040359,,,,,,0.49080840804641,,,0.6470311283342086,0.7684662299525639,0.5495811903012491,,0.5143295319424928,,,,,,0.6253836130779913,,,,0.6712317795931444
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",,,0.9664657809432499,,0.5,,,0.5,,,,,,,,0.5,,,,,,0.33969155844155846,,,,,,,,0.8591577382571018,0.9627997788375147,,0.9982178217821782,,,,,,,,0.5560256184264646,,,,,,,0.5,,,,,,,0.5,,0.5,,,0.5,0.5549837695795548,,,,0.6110447761194029,,,,,0.5,,,,0.86290033995348,,,,,,,,,0.5,,,,,,,,,,0.9300896860986546,,,,,,0.9989828976116929,,,0.5951234087246255,,0.3136811168258633,,0.5,,,,,,0.5022159548751007,,,,0.9917240642853329
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",,,0.9983653846153846,,0.9595432692307693,,,0.9903846153846154,,,,,,,,0.9761057692307693,,,,,,0.9969230769230769,,,,,,,,0.9993269230769231,0.9995192307692308,,0.9976682692307692,,,,,,,,0.9679039301310044,,,,,,,0.9843509615384615,,,,,,,0.9929061000685401,,0.999603489294211,,,0.9688221153846154,0.9526031434184676,,,,0.9600580270793037,,,,,0.9856971153846154,,,,0.9779807692307692,,,,,,,,,0.9965865384615386,,,,,,,,,,0.9990909090909091,,,,,,0.9995432692307692,,,0.9783783783783784,,0.9893871449925261,,0.9974278846153846,,,,,,0.854423076923077,,,,1.0
